uid,latitude,longitude,date,cyanobacteria_density
fgyx,37.0062,-120.6,2018-02-13,6782.5
fgyy,38.51613412,-95.70697032,2021-08-23,673.928
fhax,36.9818,-120.221,2014-05-13,1289.339
fhbd,35.90850021,-79.14588684,2021-04-28,6.354
fhbz,37.5477,-121.085,2018-08-14,3220.4435
fhcz,35.63392945,-79.29743829,2015-08-06,0.188
fhdz,35.67036496,-79.22976329,2015-07-07,0.645
fhey,39.02235564,-86.48165556,2020-06-15,29.098
fhez,39.6375,-95.457,2018-07-16,559.125
fhfg,36.17,-79.07177257,2018-06-28,63.863
fhfn,35.68098422,-79.21003917,2017-02-14,3.873
fhgk,35.79,-79.02881451,2019-04-10,67.531
fhgl,35.69602151,-79.18210902,2015-09-24,20.332
fhhj,35.87638762,-78.88887388,2021-08-05,13.693
fhhq,35.71688742,-79.14335284,2018-07-30,1.154
fhin,38.0601,-121.499,2013-09-17,3129.2615
fhiv,44.60195,-112.0587,2017-09-06,71.2592
fhlg,35.86085929,-78.76459295,2013-08-21,59.059
fhll,45.12481,-84.18028,2017-07-25,18.207
fhmg,34.73,-76.73,2021-04-15,0.254
fhmn,35.87710192,-78.8945908,2015-11-12,34.855
fhmo,35.67997286,-79.21191765,2017-08-16,143.776
fhno,37.4583,-120.967,2014-12-03,2295.5975
fhnr,35.458,-78.86675187,2014-06-23,0.145
fhos,44.09,-86.766667,2016-08-05,4.039190863
fhrm,35.02,-83.77,2019-06-13,5.119
fhtt,41.316701,-80.765996,2018-07-03,18.52321429
fhua,35.87558015,-78.88241127,2021-04-28,2.42
fhvs,35.794,-79.00894209,2014-05-19,42.898
fhwk,38.2399,-121.565,2019-05-21,7680.0
fhwr,41.512172,-73.476168,2017-08-24,1.4742
fhxb,35.88592202,-78.96518237,2018-06-13,0.254
fhyb,35.976,-78.76161021,2016-07-12,162.655
fhyj,35.69069857,-79.1919958,2019-03-26,0.747
fhyp,39.40763,-99.44667,2018-06-18,59692.5
fhza,35.71454533,-79.14770303,2016-09-15,313.127
fhzt,36.44,-79.04334808,2019-06-26,1.615
fial,47.275208,-91.262665,2016-08-27,0.761998021
fidc,35.67273366,-79.22536367,2021-09-09,0.145
fide,38.9725,-94.67293,2014-06-16,331.695
fieg,39.09447,-96.90462,2015-08-10,9.135
fiem,35.67872197,-79.21424105,2018-06-13,1.076
fieo,36.4142,-120.394,2017-03-01,927.8675
fifi,41.992305,-78.929219,2015-08-03,33.29393116
figz,39.21155,-97.00559,2015-09-08,359.1
fihj,35.74,-79.24108604,2017-01-24,56.188
fihs,35.91427675,-79.19211935,2014-08-25,51.798
fiiy,35.66176841,-79.24573044,2019-11-14,35.522
file,37.2583,-120.475,2016-01-07,3067.388
filt,38.84759761,-97.58813777,2018-08-20,1650.6
fimf,37.4363,-120.036,2014-06-10,4365.0
finw,35.64659804,-79.27390776,2018-07-11,0.063
finx,35.67957364,-79.21265916,2017-10-18,2.582
fipc,39.1853,-121.704,2014-12-03,7135.0
fipu,40.37356,-79.37592,2020-08-17,127.667
firg,36.177,-79.0543224,2013-09-26,36.791
firo,39.03917524,-95.69083603,2017-10-30,185.85
fise,35.90946297,-79.15359226,2021-09-09,81.328
fisg,40.740409,-80.319441,2019-09-11,0.693846154
fitc,35.74,-79.02,2018-04-11,373.443
fito,47.05944,-113.9378,2017-08-31,3.5886
fiuq,35.98,-78.82946759,2020-11-17,17.427
fiur,37.7705,-121.292,2017-02-28,4711.9205
fius,48.38932,-102.1524,2017-06-21,18.04537134
fivk,37.0062,-120.6,2016-03-08,6612.5
fiwg,35.88899663,-78.98978999,2019-10-17,3.873
fiwx,37.3167,-122.102,2019-10-28,5724.692
fiwy,36.7518,-121.742,2014-04-29,6630.0
fiye,48.344033,-87.8225,2019-05-03,0.551087231
fiyw,40.715964,-79.496525,2014-07-30,0.4125
fiyz,38.785,-121.653,2019-08-22,6195.0
fize,35.66709135,-79.23584366,2017-01-24,7.624
fizp,39.16522,-96.91105,2021-09-20,101.804
fjai,36.177,-79.05397637,2013-06-26,7.745
fjal,37.7705,-121.292,2020-09-15,1419.599
fjbc,35.718298,-79.14073285,2019-09-01,21.131
fjbi,42.027378,-78.967089,2019-10-09,227.2260494
fjbs,36.17599,-104.8161,2017-06-15,29.6
fjcf,38.1033,-86.99485444,2021-05-24,10.528
fjcg,35.90033231,-79.08051507,2017-05-17,67.773
fjdk,35.98,-78.8033686,2019-03-20,0.399
fjej,41.353881,-80.754718,2018-07-03,3.584647495
fjex,42.281667,-81.671667,2018-08-12,38.28165059
fjez,39.11775544,-94.63771926,2021-09-13,138.276
fjfq,35.68199557,-79.20816068,2016-08-10,9.682
fjgc,38.58425001,-75.26291666,2020-08-25,0.25
fjgi,35.90489764,-79.11705367,2019-07-02,35.726
fjhy,35.64607,-79.01787748,2016-05-11,1.564
fjjk,39.077955,-96.88081,2019-09-04,1409.625
fjkw,47.258933,-86.347717,2015-05-08,0.282630534
fjlh,38.36472,-97.10194,2013-07-15,69.93
fjmv,41.004436,-81.050413,2015-07-21,61.03206522
fjnf,39.93667,-76.43889,2017-08-02,26.0
fjnx,39.1766,-122.189,2018-04-18,6810.0
fjoq,35.67512898,-79.22091462,2020-05-15,3.97
fjoy,41.10047,-75.46017,2017-10-19,8.667
fjpi,35.7210127,-79.13569059,2018-08-07,45.084
fjpq,36.03,-78.72,2019-02-26,14.05
fjql,46.26641,-95.61862,2017-09-12,14.0
fjqn,41.300686,-80.75819,2018-11-06,0.236869748
fjri,35.794,-79.01665378,2015-10-12,7.261
fjrt,42.43,-81.205,2014-04-24,1.164893526
fjsv,35.79,-79.03291753,2020-05-18,116.344
fjth,37.3204,-120.983,2017-04-11,5042.5
fjub,44.453333,-82.341667,2018-08-07,1.204560648
fjuu,39.81692122,-101.0402276,2018-08-20,286.65
fjuw,34.4395,-119.854,2020-03-18,4410.0
fjvd,36.8346,-107.58882,2018-10-04,0.496909828
fjvi,39.4981,-84.98684167,2019-07-22,397.412
fjvp,36.7605,-119.513,2016-01-18,5365.0
fjvq,35.67795014,-79.21567463,2018-11-07,2.324
fjxo,38.0455,-121.469,2016-06-21,2924.102
fjxs,47.05285,-99.61888,2017-09-14,290.9
fjyd,35.98,-78.83468739,2021-05-26,4.106
fjyt,37.3725,-120.923,2021-06-15,2100.2075
fkbi,35.49,-79.06267673,2021-05-11,31.311
fkbv,41.840964,-79.009164,2016-08-23,8.053571429
fkdg,46.89435,-85.851333,2016-08-22,15.46412797
fkdh,40.70249154,-85.935575,2017-08-29,310.38
fkdk,42.104973,-78.820958,2013-09-23,1.561857259
fkdm,36.7368,-121.734,2017-09-28,3830.0
fkdo,35.057,-79.11735062,2020-12-09,0.363
fkem,35.13,-78.72308312,2019-09-29,0.328
fkfo,34.9552,-120.487,2020-04-21,521.75
fkfv,35.65825527,-79.25225571,2021-11-08,0.508
fkgo,35.70464467,-79.16609244,2019-08-02,9.512
fkhs,34.9414,-120.573,2013-05-28,7317.5
fkir,37.1145,-120.89,2019-07-09,7115.0
fkiu,37.2639,-120.906,2019-10-24,5292.5
fkjm,35.87564226,-78.88290839,2021-04-28,6.354
fkki,41.10403,-76.654976,2018-08-07,1933.333
fklc,35.64436241,-79.2780602,2019-08-22,5.918
fkld,35.67661941,-79.21814632,2019-08-22,79.564
fklk,35.88290952,-78.94107187,2016-12-13,77.455
fklt,35.64989826,-79.26777795,2016-07-19,98.029
fkmg,33.3985,-117.262,2014-12-04,1234.0
fkmo,37.9674,-121.464,2020-05-26,778.0685
fknb,35.66182164,-79.24563157,2019-10-17,0.55
fknr,36.7748,-105.194,2016-10-25,0.173790293
fkoj,37.9792,-121.57,2017-09-19,1012.5365
fkqp,35.68836,-78.69251001,2016-06-22,4.103
fkqz,34.63,-78.58,2020-06-23,1.307
fkra,35.67214814,-79.22645122,2014-10-08,0.387
fkrh,39.538,-95.1501,2014-10-27,12.915
fksu,35.65309203,-79.26184589,2015-05-20,14.523
fksy,35.72601626,-79.12639702,2014-08-12,18.055
fksz,38.5901,-121.731,2019-09-25,7090.0
fktu,35.71491794,-79.14701095,2016-08-10,2.191
fkwv,42.056766,-78.879216,2013-09-24,138.11875
fkxd,45.278333,-82.451667,2016-08-07,0.816798989
fkye,35.68356584,-79.20524408,2015-09-09,1.743
fkzt,36.6568,-121.614,2016-01-21,3937.5
fkzw,35.66400405,-79.24157799,2018-10-18,27.471
flae,37.3504,-120.962,2015-03-18,2182.68
fldb,39.3092,-121.595,2015-01-20,5535.0
fldd,35.48,-76.82,2019-06-24,750.538
fldq,39.08031907,-86.43086667,2016-08-08,403.672
fleg,37.1366,-120.762,2014-06-10,5777.5
fleo,36.08,-79.14,2020-06-18,51.048
fler,38.38889,-97.09306,2014-07-14,245.07
fleu,38.38889,-97.09306,2017-05-31,35810.2
flex,35.87617022,-78.88713395,2021-07-12,3.527
flfl,45.178333,-86.375,2016-03-28,0.162902924
flfo,35.8644308,-78.79317756,2015-06-10,18.05
flis,36.00756,-78.97015361,2013-08-12,18.153
fliw,35.44,-78.87619722,2019-09-17,1.384
fljw,40.40287,-76.05968,2020-08-14,383.267
flks,38.655051,-95.55482801,2019-08-06,38.43
flkw,35.76,-79.08067067,2020-06-17,0.894
flle,45.75,-83.916667,2019-04-16,0.279319172
fllh,35.976,-78.74346519,2015-06-11,34.216
flnh,41.31032,-75.04624,2020-09-21,12.0
floz,35.62865975,-79.3072262,2015-04-22,27.303
flph,35.72439277,-79.12941249,2018-05-21,4.696
flpq,39.09447,-96.90462,2014-10-13,20.475
flpu,36.1814,-120.049,2019-01-17,4965.9275
flpx,35.65170806,-79.26441645,2015-09-24,1.123
flqp,35.44,-78.86476338,2019-06-19,5.604
flrr,35.72252974,-79.13287286,2013-07-29,8.299
flsd,41.33056393,-85.38360833,2016-06-20,136.664
flse,38.28046862,-94.7337782,2018-10-29,6.615
flua,36.43,-79.0750352,2019-09-18,1.452
fluo,40.668319,-80.352024,2015-08-26,1.439361702
flvm,35.742,-79.22791226,2016-05-24,1.936
flwc,35.65266619,-79.26263683,2015-07-07,3.389
flwm,37.4978,-121.082,2015-04-08,1330.17975
flxm,42.75928,-114.8639,2017-08-16,31.142
flxo,36.03,-78.72,2017-07-13,206.092
flyz,35.89700924,-79.05391895,2015-12-07,5.867
flzu,38.307,-121.794,2019-05-21,8687.5
flzz,42.081667,-81.011667,2017-08-14,1.956398124
fmaa,37.4419,-121.003,2017-01-10,175.616
fmcy,35.64607,-78.67734774,2016-08-24,67.773
fmdy,42.68,-79.691667,2019-08-11,9.513198992
fmei,42.281667,-81.671667,2018-04-08,1.536217042
fmey,40.05718,-76.52577,2015-05-14,27400.0
fmfj,35.636378,-79.29289037,2016-05-09,1.096
fmhb,35.6816762,-79.20875388,2016-09-20,0.944
fmhm,35.65777621,-79.25314552,2013-04-23,65.353
fmhs,35.63406253,-79.29719112,2015-07-23,0.751
fmhv,35.79,-79.02392056,2017-09-20,2.905
fmhy,35.63384961,-79.29758659,2015-08-24,15.027
fmli,36.158,-79.09891177,2015-07-27,8.766
fmnm,41.70986917,-85.0363,2020-08-17,124.584
fmoh,37.4972,-121.083,2016-03-08,4970.0
fmou,38.31806,-96.99139,2019-07-22,350.28
fmpa,35.63137444,-79.30218394,2015-06-10,0.417
fmrb,39.32339,-86.80005,2017-08-30,209.513
fmrd,42.62932,-118.5887,2017-09-12,23.52
fmri,36.03,-78.68505315,2020-07-22,5.809
fmtm,35.88787859,-78.98084177,2019-06-11,31.369
fmue,36.7518,-121.742,2020-09-29,5932.5
fmuz,35.794,-79.02090509,2016-12-13,15.64
fmvf,35.64473502,-79.27736813,2019-07-02,53.511
fmvo,35.98,-78.79839736,2018-11-30,1.126
fmxr,35.62791453,-79.30861035,2015-06-22,23.487
fmxy,37.7705,-121.292,2016-06-21,2119.7465
fmzk,38.414,-122.721,2014-03-26,6547.5
fmzn,37.9718,-121.374,2016-06-15,1080.859914
fmzv,48.49535,-107.5493,2017-06-26,44.6142
fmzy,43.466667,-82.0,2014-04-22,0.321892075
fnal,40.266242,-79.898886,2018-08-30,0.06875
fnaw,35.98,-78.79566318,2018-08-16,174.596
fncc,38.36472,-97.10194,2014-06-30,7.56
fncp,36.7593,-121.755,2018-09-19,6677.5
fncu,30.96162,-95.90549,2017-07-25,710.51
fneh,39.21155,-97.00559,2014-06-30,37.8
fnfb,39.1766,-122.189,2018-03-15,5757.5
fniq,35.66158211,-79.24607647,2019-12-05,3.631
fnjl,36.03,-78.72,2017-11-29,175.846
fnjq,40.308845,-80.605689,2016-09-27,0.095957447
fnko,37.7705,-121.292,2015-10-20,2230.4675
fnkp,37.8817,-121.249,2014-02-11,1.5695
fnly,41.1844,-123.7053,2018-07-25,2.7
fnml,35.66975282,-79.23090027,2015-08-24,15.982
fnmp,44.76,-86.966667,2016-03-28,0.356113054
fnnu,36.31,-79.1160159,2020-07-22,20.332
fnoj,39.11775544,-94.63771926,2021-06-14,510.071
fnok,35.90464918,-79.11506517,2019-06-11,105.726
fnpc,44.41551,-70.26284,2017-07-11,22.3623
fnpg,35.87092165,-78.84512699,2018-07-11,18.88
fnqb,34.989,-79.878,2016-08-11,468.359
fnts,38.780916,-95.549753,2017-07-24,196.56
fnws,34.9638,-120.642,2015-04-27,5367.5
fnxq,35.6666389,-79.23668403,2017-03-21,10.166
fnye,35.84,-78.98,2017-11-15,1264.934
fnym,35.89253709,-79.01812605,2021-07-12,3.873
fnzg,35.88123246,-78.92764953,2016-05-09,8.472
foag,35.59,-78.94529742,2019-06-01,7.305
foaz,36.428,-79.07543068,2014-08-26,27.593
fobj,35.87346829,-78.86550906,2020-01-09,0.726
fobk,37.515,-121.012,2018-07-10,2057.873
focb,35.61133,-78.98183602,2016-08-24,47.635
foct,37.4806,-121.031,2013-12-10,1253.5175
focy,35.55,-78.02,2019-09-17,41.844
foeg,35.8,-79.04013488,2017-10-18,29.046
foen,35.49,-79.06242956,2021-05-11,0.465
foes,41.381236,-80.741694,2018-10-10,1.105392157
fofj,37.0062,-120.6,2021-01-12,6972.5
fofk,41.697351,-80.100017,2019-06-25,0.983724832
foga,44.76,-86.966667,2019-08-03,0.487756994
fohc,36.6096,-121.561,2019-09-18,1142.5
fois,35.51,-79.09732989,2018-07-19,717.18
fojn,35.435,-78.87843428,2014-07-23,0.218
fomv,34.9454,-120.417,2018-01-09,3650.0
fomw,34.9552,-120.487,2017-12-11,5380.0
fomx,37.2764,-120.954,2016-01-07,6340.0
fond,35.86759858,-78.81853087,2016-08-10,40.664
fonf,41.41448,-86.4746,2017-07-05,531.7
foof,42.60472,-83.75838,2017-06-08,9.25
fool,37.7475,-97.26444,2014-10-27,254.52
fooo,37.4788,-121.068,2014-12-04,5505.0
fopf,36.6039,-119.467,2015-07-20,4622.5
foqg,35.63235919,-79.30035489,2016-06-07,8.014
forl,35.91054995,-79.16229193,2013-05-01,10.327
fors,41.3143,-80.745838,2019-09-17,7.817032967
foru,36.7254,-121.73,2016-08-30,4822.5
fosp,35.69883,-79.08199,2015-08-24,46.037
foug,36.177,-79.05427297,2013-07-31,87.137
fouq,35.70711984,-79.16149508,2016-08-31,5.083
fovb,35.72284911,-79.13227965,2013-05-16,254.149
fove,39.21155,-97.00559,2016-08-29,7254.45
fowg,39.7533,-121.971,2019-03-20,4790.0
fowp,42.37793,-86.0448,2017-06-13,14.2
fowt,44.8505,-93.5157,2013-08-07,1.82
foww,41.566378,-71.878793,2019-08-22,57.0726
foyn,35.71105881,-79.15417887,2016-10-05,0.508
foyw,41.905091,-78.942054,2013-09-25,15.74473214
fpae,37.2639,-120.906,2020-09-23,7430.0
fpaf,37.2141,-120.561,2018-11-07,4578.404
fpbc,37.7705,-121.292,2021-09-15,1911.3305
fpbs,35.6563124,-79.25586439,2013-09-18,9.392
fpbv,35.68836,-78.7017068,2016-09-15,5.954
fpco,37.0062,-120.6,2013-05-14,5262.5
fpcw,38.70782502,-75.08086667,2018-07-11,78.30000305
fpda,35.61,-78.95573702,2018-08-28,10.286
fpdf,41.798303,-72.428591,2021-10-07,212.4954
fpdq,35.69671349,-79.18082374,2015-07-07,10.005
fpdt,35.794,-79.01784019,2016-04-06,0.253
fpet,35.43,-79.08561406,2021-05-19,5.382
fpfj,48.0735,-86.59,2016-08-24,12.41543471
fpgj,36.3247,-119.079,2017-07-20,887.45
fpjj,37.03911,-77.90605,2017-07-06,217.63
fpjk,35.00098,-78.85929502,2013-08-13,41.632
fpjl,35.71167095,-79.15304189,2016-08-10,36.496
fpjt,35.87390309,-78.86898893,2020-05-13,23.585
fpju,35.67848243,-79.21468595,2018-07-11,69.383
fpln,35.68513611,-79.20232748,2015-05-06,426.97
fplu,35.04,-79.11967401,2021-12-14,10.892
fpof,35.61,-78.99650116,2021-05-18,0.968
fpog,36.7518,-121.742,2017-01-11,3995.0
fppv,35.87318878,-78.86327201,2019-10-17,38.122
fpqo,37.2639,-120.906,2019-03-14,7815.0
fprn,37.4806,-121.031,2015-06-09,4015.0295
fpsz,35.68958076,-79.19407202,2019-10-17,22.822
fptl,36.5597,-121.51,2017-01-25,5317.5
fpwg,40.57668,-79.01842,2017-08-03,456.533
fpwj,35.86756753,-78.81828231,2016-08-10,328.796
fpxn,36.9425,-121.445,2013-05-30,6802.5
fpxs,35.69325358,-79.18725014,2017-04-18,80.299
fpzw,35.65697777,-79.25462854,2013-07-10,4.149
fqbd,32.9044,-117.223,2013-02-09,4095.75
fqbs,35.6793341,-79.21310407,2018-02-21,7.261
fqbz,36.33,-79.07320615,2018-06-19,15.027
fqdt,35.62476,-78.70518666,2016-05-11,4.357
fqew,36.42,-79.07711143,2019-08-28,123.081
fqfk,35.71191048,-79.15259698,2016-07-13,3.558
fqfo,38.76050002,-75.20283333,2016-08-24,446.6000061
fqfw,35.64465517,-79.27751643,2019-08-22,4.647
fqgs,35.76,-79.0804235,2020-05-13,2.178
fqhv,34.7824,-120.529,2021-01-28,4507.5
fqid,35.59,-78.94678879,2019-09-01,54.263
fqjj,35.794,-79.01655491,2015-10-12,377.955
fqkb,35.47745,-76.81692,2016-07-13,1277.278
fqlc,39.80534,-76.88722,2018-08-09,65.533
fqlt,32.8183,-114.4632,2017-05-02,592.394
fqmd,35.47727,-78.88986813,2016-07-29,48.797
fqmv,46.89435,-85.851333,2015-05-08,0.173315136
fqnf,35.90955614,-79.15433795,2021-09-09,596.402
fqnt,35.62810084,-79.30826431,2015-06-10,104.709
fqnz,44.14,-87.233333,2017-08-06,3.243763612
fqog,36.3264,-119.354,2016-01-05,1408.0
fqpo,39.16522,-96.91105,2015-08-24,2050.02
fqps,35.6637379,-79.24207233,2018-12-06,4.383
fqpz,35.68702575,-79.19881767,2021-07-12,2.098
fqqf,37.3906,-120.958,2021-06-15,5340.425
fqqx,35.65343802,-79.26120325,2015-02-11,5.126
fqsb,39.4981,-84.98684167,2017-06-26,70.144
fqsz,36.35,-79.11389024,2019-11-20,68.741
fqts,35.435,-78.88042278,2014-08-12,9.028
fqur,41.300686,-80.761663,2018-10-01,5.43373494
fquw,44.67195,-103.3205,2017-09-06,15.1816
fqvf,36.6902,-121.68,2016-09-21,5980.0
fqwd,41.890646,-78.925275,2014-06-11,1.257739274
fqwk,35.336013,-79.04532543,2016-09-12,0.626
fqxt,35.70837073,-79.15917169,2021-09-13,3.304
fqym,36.02,-76.31,2021-06-14,293.632
fqzf,35.70546972,-79.16455998,2016-08-31,16.338
fraw,35.69471739,-79.18453128,2016-07-19,51.863
frbe,41.57591,-75.70621,2021-08-12,188.467
frde,37.515,-121.012,2020-08-11,1575.911
frdt,37.4125,-120.759,2018-11-30,5418.581
frfm,37.1145,-120.89,2017-10-10,3825.0
frgp,40.37974,-76.032,2019-07-16,76.6665
frha,35.98,-78.82449636,2020-07-22,2.905
frif,34.9638,-120.642,2019-12-04,6287.5
frjj,35.71590268,-79.1451819,2013-09-17,44.375
frjk,40.53458,-75.06978,2017-08-31,260.2
frjn,37.8189,-121.358,2015-05-19,4790.0765
frjs,35.84,-79.059859,2020-06-04,5.89
frka,40.264159,-79.901386,2014-09-05,0.069922481
frkm,35.72457907,-79.12906645,2016-07-20,8.327
frko,35.976,-78.75788178,2016-05-10,279.709
frmm,35.64066297,-79.28493151,2021-09-09,4.841
frnb,37.1951,-120.561,2014-02-10,6141.524
frpg,39.67512,-105.0697,2017-07-31,191.808
frpy,41.891667,-83.196667,2013-08-09,77.56635024
frqe,37.4806,-121.031,2013-10-15,4822.6415
frqs,36.538,-79.06435748,2014-07-17,62.357
frre,35.5621,-119.151,2019-02-07,2099.5
frrq,38.51171665,-75.10846666,2016-09-27,0.125
frrr,35.65349125,-79.26110438,2015-02-11,22.54
frrv,37.8819,-121.652,2021-03-16,2810.1245
frsi,38.1309,-121.574,2021-08-11,4605.0
frsr,33.39629762,-114.7199316,2017-05-16,50.5856
frti,41.80655,-76.6603,2019-08-13,475.467
frur,35.89104637,-79.00619508,2020-09-24,150.311
frvg,41.63436,-80.31254,2021-07-08,1.3335
frvj,38.76881669,-75.19656666,2018-07-25,15.64999962
frvq,39.21067,-96.97298,2016-10-24,258.93
frwp,35.64521408,-79.27647832,2019-05-16,66.805
frxr,41.99847,-78.95185,2019-04-18,21.933
fryk,41.004436,-81.050413,2016-08-02,10.7403823
fryq,37.2583,-120.475,2013-01-08,4135.84575
fsai,35.97467,-105.9172,2017-06-20,6.26
fsbb,38.25605667,-86.77640306,2020-06-15,28.663
fsbm,35.66855516,-79.23312479,2016-05-09,0.187
fscr,35.64641174,-79.27425379,2018-08-09,3.131
fsdn,43.25163,-114.8125,2017-08-23,224.38
fsei,35.7068803,-79.16193999,2016-09-15,5.083
fsej,35.66288623,-79.24365421,2019-05-16,4.502
fseq,35.742,-79.22095253,2015-12-07,53.25
fset,39.21155,-97.00559,2015-08-03,696.15
fsfh,38.9725,-94.67293,2017-08-21,507.15
fsfj,35.794,-79.01833453,2016-05-09,66.418
fsfz,47.165333,-89.656667,2019-08-22,4.524570252
fsgj,34.73,-76.73,2021-01-07,1.525
fsgo,35.88157408,-78.93038371,2016-06-07,35.788
fshd,39.69807,-98.28162,2014-08-18,1127.07
fsiz,35.976,-78.76260445,2016-08-09,65.975
fsjd,34.941,-79.10217441,2016-08-16,359.681
fskh,38.37611,-97.07583,2019-06-10,112.14
fskq,35.85961702,-78.75465047,2013-05-01,0.508
fsld,36.517,-79.06415975,2014-07-17,2.259
fsli,40.53035,-75.06953,2017-12-06,23.067
fsoa,35.573,-78.93411214,2013-06-24,3.812
fsoh,39.0258,-121.727,2015-06-10,2937.128
fspn,35.794,-79.0102768,2014-07-22,17.427
fspt,38.785,-121.653,2020-05-20,2520.296
fsro,35.91449415,-79.19385928,2014-09-22,21.784
fsru,37.9631,-101.75919,2017-08-28,552.314
fssa,35.45,-83.94,2019-08-14,1.456
fsue,33.1495,-117.297,2013-02-08,3420.75
fsus,41.707665,-73.382964,2018-08-14,77.7114
fsvk,36.292,-80.049,2014-07-29,29.824
fsvr,37.1976,-120.488,2013-04-09,1914.587
fsyh,34.16,-79.12179967,2014-07-30,8.561
fszb,35.64607,-79.02110879,2016-05-25,7.189
fsze,35.90154352,-79.09020899,2017-10-18,29.046
ftaf,35.87380992,-78.86824324,2020-03-11,3.05
ftam,41.353881,-80.754718,2018-09-05,49.41102941
ftaz,35.69791115,-79.17859921,2014-10-08,14.523
ftcx,42.383333,-87.0,2017-08-02,13.90126201
ftdi,36.045,-79.09149669,2013-06-27,0.482
ftdj,35.4417,-119.549,2013-02-27,2191.5
ftdv,44.847993,-93.476318,2013-09-24,0.0
ftem,37.9893,-121.463,2020-02-18,1973.204
ftgb,35.87828208,-78.90403615,2015-04-22,2.234
ftgj,38.5901,-121.731,2019-03-19,7862.5
fthb,41.840833,-82.916667,2013-08-09,33.90824943
fthg,35.72207729,-79.13371324,2018-06-07,87.681
ftht,38.2361,-121.419,2015-04-15,1846.93325
ftkt,37.7705,-121.292,2015-06-16,1569.398
ftlg,35.79,-79.03529035,2021-03-17,6.971
ftlj,38.691,-100.924,2018-09-24,475.65
ftlw,35.713,-79.03934393,2015-11-12,8.602
ftph,38.2611,-121.748,2018-12-19,930.50025
ftqn,42.161916,-78.74342,2013-09-23,0.152622673
ftrz,39.3092,-121.595,2013-12-11,6760.0
ftss,36.12,-78.91472431,2018-08-27,302.62
fttq,35.794,-79.01586283,2015-09-09,3.873
fttx,35.88061133,-78.92267829,2015-11-12,314.66
ftxw,35.71435903,-79.14804906,2016-10-05,0.635
ftyb,38.814,-86.08063972,2016-05-31,10.814
ftyx,40.145409,-80.705275,2014-08-20,0.207261029
ftzb,35.6932802,-79.18720071,2017-04-18,0.626
ftzz,41.73699,-77.26226,2017-08-09,10771.333
fuah,41.85081,-77.51665,2019-08-05,125.333
fuai,34.9576,-120.631,2015-08-26,4567.5
fubc,38.70408332,-75.07568333,2019-07-10,154.0
fube,40.9314,-81.101617,2017-11-15,0.380590717
fubn,35.65,-78.68555028,2021-07-13,123.323
fubs,41.1752053,-105.5852725,2020-07-29,2085.76224
fucg,34.9454,-120.417,2017-01-09,4860.0
fucq,44.8505,-93.5157,2013-09-24,0.791
fudd,36.16902,-79.05466844,2015-06-10,35.923
fudu,35.86880979,-78.82822479,2017-04-18,1.758
fuef,36.01,-78.95946545,2018-06-12,0.501
fuej,35.87573543,-78.88365408,2021-05-24,146.68
fueo,35.76,-79.08180765,2020-09-24,5.362
fufz,37.3772,-121.058,2015-04-14,3702.5
fugh,35.6321995,-79.30065149,2016-06-21,3.506
fuho,35.98,-78.82872191,2020-10-13,1.936
fuij,46.602692,-86.78226,2016-04-18,0.132691841
fuim,35.79,-79.03800922,2021-10-12,3.485
fuio,38.1156,-121.494,2018-02-20,2868.7415
fujv,38.307,-121.794,2017-04-25,3046.953333
fukn,37.82516,-99.919103,2016-07-25,66.465
fukp,41.685,-82.933333,2014-04-23,1.887964444
fulk,35.67494268,-79.22126066,2020-06-10,42.116
fulq,37.66,-120.875,2015-05-12,7330.1465
fumq,35.64477,-80.254,2016-07-27,1061.131
fund,36.21,-76.73,2019-05-29,59.072
funh,35.71417273,-79.1483951,2016-05-11,12.102
funl,36.35,-79.11418685,2019-12-10,39.212
fuog,34.97,-79.08462538,2021-07-14,16.943
fupn,39.40763,-99.44667,2018-07-09,208.53
fuqe,35.67528867,-79.22061802,2020-03-11,5.809
fuqh,40.4189,-122.214,2014-01-15,5597.5
furf,35.71872384,-79.13994191,2019-06-01,13.434
furm,35.882226,-106.728059,2021-06-03,136.2982518
fusp,35.87825102,-78.90378759,2015-04-22,2.29
fuue,36.6096,-121.561,2014-02-27,6087.5
fuus,40.3175,-75.20278,2019-08-29,2881.333
fuvd,34.942,-120.557,2014-04-21,7067.5
fuvs,38.3068,-121.693,2020-05-21,5247.5
fuwg,35.89694713,-79.05342183,2015-11-12,14.523
fuyt,39.6242,-122.197,2014-06-18,7370.0
fuyu,35.5513,-119.088,2019-12-05,2710.0
fuzc,35.13,-78.72208887,2019-08-02,1.525
fvaq,35.62764839,-79.30910469,2015-07-07,3.921
fvas,38.0475265,-99.82633869,2017-09-25,976.5
fvav,48.59713,-116.9714,2017-08-07,542.662
fvbd,35.62977756,-79.30514998,2016-06-07,59.906
fvbn,39.40526,-76.98918,2017-08-01,58.683
fvby,35.90927663,-79.15210089,2021-08-05,271.576
fvdl,35.794,-79.01007907,2014-07-22,2.905
fvdm,35.91058101,-79.16254049,2013-05-01,4.841
fvdx,35.6697262,-79.2309497,2015-09-09,38.819
fveb,37.335,-122.064,2016-05-12,1381.466663
fved,35.71209678,-79.15225095,2016-06-22,5.083
